"Market Prices Dairy - CSV File
",,,,,,,,
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,NL,201802,3575
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,AT,201802,3818
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,PL,201802,3295
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,PT,201802,3139
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,RO,201802,3194
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,SI,201802,2988
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,SK,201802,3302
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,FI,201802,3915
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,SE,201802,3516
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,UK,201802,3245
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,EU,201802,13822
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,BE,201802,14103
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,CZ,201802,15530
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,DE,201802,13640
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,IE,201802,14185
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,NL,201802,13420
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,PL,201802,13840
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,UK,201802,13867
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,EU,201802,25760
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,BE,201802,26301
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,CZ,201802,28116
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,DE,201802,25970
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,IE,201802,23632
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,NL,201802,26020
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,PL,201802,25305
Dairy products,LAI,253,Whey Powder,Whey powder - Lactosérum en poudre,E/100 kg,EU,201802,6861
Dairy products,LAI,253,Whey Powder,Whey powder - Lactosérum en poudre,E/100 kg,CZ,201802,7632
Dairy products,LAI,253,Whey Powder,Whey powder - Lactosérum en poudre,E/100 kg,DE,201802,7420
Dairy products,LAI,253,Whey Powder,Whey powder - Lactosérum en poudre,E/100 kg,IE,201802,5704
Dairy products,LAI,253,Whey Powder,Whey powder - Lactosérum en poudre,E/100 kg,NL,201802,6320
Dairy products,LAI,253,Whey Powder,Whey powder - Lactosérum en poudre,E/100 kg,PL,201802,6060
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,EU,201802,45489
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,CZ,201802,39839
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,DE,201802,46740
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,IE,201802,43662
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,IT,201802,39150
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,LV,201802,53540
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,NL,201802,46120
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,PL,201802,40806
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,SK,201802,51754
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,UK,201802,43775
Dairy products,LAI,258,Emmental,Emmental - Emmental,E/100 kg,EU,201802,43633
Dairy products,LAI,258,Emmental,Emmental - Emmental,E/100 kg,CZ,201802,49583
Dairy products,LAI,258,Emmental,Emmental - Emmental,E/100 kg,DE,201802,42780
Dairy products,LAI,258,Emmental,Emmental - Emmental,E/100 kg,LV,201802,41305
Dairy products,LAI,258,Emmental,Emmental - Emmental,E/100 kg,AT,201802,46266
Dairy products,LAI,259,Cheddar,Cheddar - Cheddar,E/100 kg,EU,201802,31990
Dairy products,LAI,259,Cheddar,Cheddar - Cheddar,E/100 kg,DE,201802,42800
Dairy products,LAI,259,Cheddar,Cheddar - Cheddar,E/100 kg,IE,201802,34469
Dairy products,LAI,259,Cheddar,Cheddar - Cheddar,E/100 kg,UK,201802,31855
Dairy products,LAI,260,Edam,Edam - Edam,E/100 kg,EU,201802,28742
Dairy products,LAI,260,Edam,Edam - Edam,E/100 kg,CZ,201802,35412
Dairy products,LAI,260,Edam,Edam - Edam,E/100 kg,DE,201802,27307
Dairy products,LAI,260,Edam,Edam - Edam,E/100 kg,EE,201802,29485
Dairy products,LAI,260,Edam,Edam - Edam,E/100 kg,LV,201802,41753
Dairy products,LAI,260,Edam,Edam - Edam,E/100 kg,PL,201802,29156
Dairy products,LAI,260,Edam,Edam - Edam,E/100 kg,SK,201802,51121
Dairy products,LAI,269,Gouda,Gouda - Gouda,E/100 kg,EU,201802,29591
Dairy products,LAI,269,Gouda,Gouda - Gouda,E/100 kg,DE,201802,28834
Dairy products,LAI,269,Gouda,Gouda - Gouda,E/100 kg,PL,201802,29261
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,EU,201801,3551
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,BE,201801,3159
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,BG,201801,3199
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,CZ,201801,3448
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,DK,201801,3452
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,DE,201801,3676
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,EE,201801,3186
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,IE,201801,3943
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,GR,201801,4048
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,ES,201801,3194
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,FR,201801,3527
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,HR,201801,3321
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,IT,201801,3657
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,CY,201801,5569
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,LV,201801,3072
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,LT,201801,3076
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,LU,201801,3489
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,HU,201801,3213
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,MT,201801,4697
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,NL,201801,3750
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,AT,201801,4027
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,PL,201801,3402
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,PT,201801,3116
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,RO,201801,3211
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,SI,201801,3110
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,SK,201801,3371
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,FI,201801,3917
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,SE,201801,3756
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,UK,201801,3335
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,EU,201801,14069
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,BE,201801,14390
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,CZ,201801,15977
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,DE,201801,13740
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,IE,201801,14482
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,NL,201801,13560
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,PL,201801,14204
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,UK,201801,14080
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,EU,201801,25871
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,BE,201801,26151
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,CZ,201801,30300
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,DE,201801,25370
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,IE,201801,23335
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,NL,201801,24880
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,PL,201801,25974
Dairy products,LAI,253,Whey Powder,Whey powder - Lactosérum en poudre,E/100 kg,EU,201801,6692
Dairy products,LAI,253,Whey Powder,Whey powder - Lactosérum en poudre,E/100 kg,CZ,201801,7677
Dairy products,LAI,253,Whey Powder,Whey powder - Lactosérum en poudre,E/100 kg,DE,201801,7180
Dairy products,LAI,253,Whey Powder,Whey powder - Lactosérum en poudre,E/100 kg,IE,201801,5504
Dairy products,LAI,253,Whey Powder,Whey powder - Lactosérum en poudre,E/100 kg,NL,201801,6240
Dairy products,LAI,253,Whey Powder,Whey powder - Lactosérum en poudre,E/100 kg,PL,201801,6312
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,EU,201801,44544
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,CZ,201801,43059
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,DE,201801,41780
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,IE,201801,47027
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,IT,201801,38820
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,LV,201801,54800
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,NL,201801,41260
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,PL,201801,40271
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,SK,201801,56210
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,UK,201801,47043
Dairy products,LAI,258,Emmental,Emmental - Emmental,E/100 kg,EU,201801,44546
Dairy products,LAI,258,Emmental,Emmental - Emmental,E/100 kg,DE,201801,43700
Dairy products,LAI,258,Emmental,Emmental - Emmental,E/100 kg,LV,201801,41300
Dairy products,LAI,258,Emmental,Emmental - Emmental,E/100 kg,AT,201801,47229
Dairy products,LAI,259,Cheddar,Cheddar - Cheddar,E/100 kg,EU,201801,31261
Dairy products,LAI,259,Cheddar,Cheddar - Cheddar,E/100 kg,IE,201801,34469
Dairy products,LAI,259,Cheddar,Cheddar - Cheddar,E/100 kg,UK,201801,30801
Dairy products,LAI,260,Edam,Edam - Edam,E/100 kg,EU,201801,29026
Dairy products,LAI,260,Edam,Edam - Edam,E/100 kg,CZ,201801,37503
Dairy products,LAI,260,Edam,Edam - Edam,E/100 kg,DE,201801,27388
Dairy products,LAI,260,Edam,Edam - Edam,E/100 kg,EE,201801,30681
Dairy products,LAI,260,Edam,Edam - Edam,E/100 kg,LV,201801,41815
Dairy products,LAI,260,Edam,Edam - Edam,E/100 kg,PL,201801,29432
Dairy products,LAI,260,Edam,Edam - Edam,E/100 kg,SK,201801,51587
Dairy products,LAI,269,Gouda,Gouda - Gouda,E/100 kg,EU,201801,30459
Dairy products,LAI,269,Gouda,Gouda - Gouda,E/100 kg,CZ,201801,53202
Dairy products,LAI,269,Gouda,Gouda - Gouda,E/100 kg,DE,201801,29224
Dairy products,LAI,269,Gouda,Gouda - Gouda,E/100 kg,PL,201801,30108
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,EU,201712,3743
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,BE,201712,3567
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,BG,201712,3229
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,CZ,201712,3540
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,DK,201712,3654
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,DE,201712,3996
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,EE,201712,3317
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,IE,201712,4059
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,GR,201712,4074
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,ES,201712,3243
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,FR,201712,3601
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,HR,201712,3312
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,IT,201712,3808
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,CY,201712,5596
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,LV,201712,3259
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,LT,201712,3223
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,LU,201712,3849
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,HU,201712,3245
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,MT,201712,4916
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,NL,201712,4150
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,AT,201712,4181
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,PL,201712,3607
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,PT,201712,3230
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,RO,201712,3197
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,SI,201712,3297
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,SK,201712,3397
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,FI,201712,3869
Dairy products,LAI,1107,Raw Milk,Raw milk - Lait cru,E/100 kg,SE,201712,4005
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,EU,201712,14622
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,BE,201712,14490
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,CZ,201712,16962
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,DE,201712,14238
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,IE,201712,14978
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,LV,201712,21091
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,NL,201712,14080
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,PL,201712,15070
Dairy products,LAI,249,SMP,Skimmed milk powder Intervention Quality - Lait écrémé en poudre,E/100 kg,UK,201712,15533
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,EU,201712,26549
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,BE,201712,27136
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,CZ,201712,28048
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,DE,201712,25750
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,IE,201712,25420
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,NL,201712,24320
Dairy products,LAI,250,WMP,Whole milk powder - Lait entier en poudre,E/100 kg,PL,201712,28308
Dairy products,LAI,253,Whey Powder,Whey powder - Lactosérum en poudre,E/100 kg,EU,201712,6660
Dairy products,LAI,253,Whey Powder,Whey powder - Lactosérum en poudre,E/100 kg,CZ,201712,7795
Dairy products,LAI,253,Whey Powder,Whey powder - Lactosérum en poudre,E/100 kg,DE,201712,7450
Dairy products,LAI,253,Whey Powder,Whey powder - Lactosérum en poudre,E/100 kg,IE,201712,5604
Dairy products,LAI,253,Whey Powder,Whey powder - Lactosérum en poudre,E/100 kg,NL,201712,5900
Dairy products,LAI,253,Whey Powder,Whey powder - Lactosérum en poudre,E/100 kg,PL,201712,6742
Dairy products,LAI,254,Butter,Butter - Beurre,E/100 kg,EU,201712,48562
